Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
appropriateness	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
approximating	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
astronomically	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
attenuated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
axiomatic	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
behaviorally	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
beneficially	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
botanically	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
brobdingnagian	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
certifications	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
characterizes	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
choreographing	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
clarifications	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
classifications	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
cohabitation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
colonialist	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
colonialists	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
coloratura	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
compassionately	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
confectionery	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
conservationist	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
corroborative	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
crematoria	8	2	4	1	0.16	0.9542	0.02	0.4771	5.0
deliberated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
delineated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
demagoguery	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
denominated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
denunciations	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
depreciated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
dermatologists	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
desegregation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
determinations	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
devaluation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
Disembarkation	2	2	0	0	0.04	0.4771	0.02	0.4771	5.0
disinclination	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
disparagingly	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
dissociation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
dynamometer	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
ecologically	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
economizing	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
energetically	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
equivocating	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
evaporation	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
exacerbating	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
exacerbation	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
exclusionary	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
Expansionism	2	2	0	0	0.04	0.4771	0.02	0.4771	5.0
expeditiously	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
experimenter	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
expiratory	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
explanatory	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
expressionism	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
expropriated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
extravaganzas	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
facilitation	6	2	6	2	0.12	0.8451	0.02	0.4771	5.0
fallibility	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
filibustering	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
generalizing	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
geomagnetic	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
gerrymandering	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
governmentally	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
hemophilia	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
homeopathy	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
humidifiers	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
hybridization	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
hypothalamic	5	2	5	2	0.1	0.7782	0.02	0.4771	5.0
immaculately	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
immobility	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
inaccuracy	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
inapplicable	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
incompetently	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
incredulity	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
incrementally	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
industrialized	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
inefficiently	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
insufficiently	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
internationals	3	2	2	2	0.06	0.6021	0.02	0.4771	5.0
interscholastic	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
intolerably	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
inviolable	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
isocyanate	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
legitimizing	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
materialist	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
Mauritania	2	2	0	0	0.04	0.4771	0.02	0.4771	5.0
Mccarthyism	2	2	0	0	0.04	0.4771	0.02	0.4771	5.0
misdiagnoses	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
misdiagnosis	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
misidentified	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
mitochondria	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
monotheism	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
multicultural	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
multifaceted	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
necessitated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
negativism	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
neurasthenia	5	2	5	2	0.1	0.7782	0.02	0.4771	5.0
neuroscientist	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
noncompetitive	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
nonprofessional	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
numerology	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
obediently	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
obliterating	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
officiating	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
overpopulate	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
overshadowing	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
paradoxically	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
partiality	4	2	4	2	0.08	0.699	0.02	0.4771	5.0
Patagonian	2	2	0	0	0.04	0.4771	0.02	0.4771	5.0
penitentiaries	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
perpetuation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
photocopier	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
photocopying	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
predestination	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
preferentially	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
preoccupations	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
presupposition	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
procrastinator	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
prohibitively	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
pronunciations	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
proportionately	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
prostatectomy	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
provisionally	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
pusillanimous	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
Pythagorean	3	2	0	0	0.06	0.6021	0.02	0.4771	5.0
quintessentially	4	2	4	2	0.08	0.699	0.02	0.4771	5.0
radicalism	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
reactivating	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
reaffirmation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
reallocation	4	2	3	1	0.08	0.699	0.02	0.4771	5.0
rebelliousness	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
recapitulate	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
recognizably	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
rededication	5	2	4	2	0.1	0.7782	0.02	0.4771	5.0
redefinition	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
reintegrated	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
reintroduces	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
reiterated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
rejuvenation	4	2	4	2	0.08	0.699	0.02	0.4771	5.0
relativism	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
relativistic	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
repatriation	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
reportorial	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
retroviruses	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
reverberations	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
sedimentation	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
semiannual	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
sensationalist	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
sensationalize	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
singlehandedly	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
Sociologists	3	2	1	1	0.06	0.6021	0.02	0.4771	5.0
solicitations	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
spiritualists	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
standardization	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
Staphylococcus	3	2	1	1	0.06	0.6021	0.02	0.4771	5.0
stereotyping	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
temperamentally	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
theatrically	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
toxicologists	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
transoceanic	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
trivializes	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unaffordable	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unanimity	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unassailable	4	2	4	2	0.08	0.699	0.02	0.4771	5.0
uncontroversial	8	2	8	2	0.16	0.9542	0.02	0.4771	5.0
uninsurable	2	2	1	1	0.04	0.4771	0.02	0.4771	5.0
unpalatable	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unquestionable	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unreconstructed	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unrepresented	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
unsupportable	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
valedictory	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
Xenophobia	3	2	1	1	0.06	0.6021	0.02	0.4771	5.0
academician	1	1	1	1	0.02	0.301	0.01	0.301	5.0
accentuating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
accommodative	1	1	1	1	0.02	0.301	0.01	0.301	5.0
accumulations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
accumulator	1	1	1	1	0.02	0.301	0.01	0.301	5.0
adjudicating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Adulterated	1	1	0	0	0.02	0.301	0.01	0.301	5.0
alliterative	1	1	1	1	0.02	0.301	0.01	0.301	5.0
amateurism	1	1	1	1	0.02	0.301	0.01	0.301	5.0
amelioration	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Americanize	1	1	0	0	0.02	0.301	0.01	0.301	5.0
analyzable	1	1	1	1	0.02	0.301	0.01	0.301	5.0
anecdotally	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Anemometer	1	1	0	0	0.02	0.301	0.01	0.301	5.0
anticipations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
anticommunist	1	1	1	1	0.02	0.301	0.01	0.301	5.0
antioxidant	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Apollonian	1	1	0	0	0.02	0.301	0.01	0.301	5.0
appendectomies	1	1	1	1	0.02	0.301	0.01	0.301	5.0
appropriating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
approximations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
astronautical	1	1	1	1	0.02	0.301	0.01	0.301	5.0
attitudinal	1	1	1	1	0.02	0.301	0.01	0.301	5.0
authenticating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
authorizations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
baccalaureate	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Bradycardia	1	1	0	0	0.02	0.301	0.01	0.301	5.0
capitalizes	1	1	1	1	0.02	0.301	0.01	0.301	5.0
capitulated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Carboniferous	1	1	0	0	0.02	0.301	0.01	0.301	5.0
categorical	1	1	1	1	0.02	0.301	0.01	0.301	5.0
cauterization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
centralization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
circumstantially	1	1	1	1	0.02	0.301	0.01	0.301	5.0
climatologists	1	1	1	1	0.02	0.301	0.01	0.301	5.0
collaborations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
collateralized	1	1	1	1	0.02	0.301	0.01	0.301	5.0
commonalities	1	1	1	1	0.02	0.301	0.01	0.301	5.0
compositional	1	1	1	1	0.02	0.301	0.01	0.301	5.0
computational	1	1	1	1	0.02	0.301	0.01	0.301	5.0
concatenated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
concatenation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
concessionary	1	1	1	1	0.02	0.301	0.01	0.301	5.0
confiscatory	1	1	1	1	0.02	0.301	0.01	0.301	5.0
conformational	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Confucianism	2	1	0	0	0.04	0.4771	0.01	0.301	5.0
conservationists	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Conservatism	1	1	0	0	0.02	0.301	0.01	0.301	5.0
conservatorship	1	1	1	1	0.02	0.301	0.01	0.301	5.0
consolidators	1	1	1	1	0.02	0.301	0.01	0.301	5.0
constituencies	1	1	1	1	0.02	0.301	0.01	0.301	5.0
correspondingly	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Counterattacking	1	1	0	0	0.02	0.301	0.01	0.301	5.0
crystallography	1	1	1	1	0.02	0.301	0.01	0.301	5.0
decontaminate	1	1	1	1	0.02	0.301	0.01	0.301	5.0
defibrillators	1	1	1	1	0.02	0.301	0.01	0.301	5.0
delicatessens	1	1	1	1	0.02	0.301	0.01	0.301	5.0
delineating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
delineation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
deliverable	1	1	1	1	0.02	0.301	0.01	0.301	5.0
depopulation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
depressurizes	1	1	1	1	0.02	0.301	0.01	0.301	5.0
deregulating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
desegregated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
desensitizing	1	1	1	1	0.02	0.301	0.01	0.301	5.0
desiderata	2	1	1	1	0.04	0.4771	0.01	0.301	5.0
determinative	1	1	1	1	0.02	0.301	0.01	0.301	5.0
determinedly	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Determinism	1	1	0	0	0.02	0.301	0.01	0.301	5.0
devaluated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
disadvantageous	1	1	1	1	0.02	0.301	0.01	0.301	5.0
discolorations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
discombobulate	1	1	1	1	0.02	0.301	0.01	0.301	5.0
discriminative	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Disenfranchisement	1	1	0	0	0.02	0.301	0.01	0.301	5.0
distinguishable	1	1	1	1	0.02	0.301	0.01	0.301	5.0
distributorship	1	1	1	1	0.02	0.301	0.01	0.301	5.0
electioneering	1	1	1	1	0.02	0.301	0.01	0.301	5.0
electrocutions	1	1	1	1	0.02	0.301	0.01	0.301	5.0
embryology	1	1	1	1	0.02	0.301	0.01	0.301	5.0
empiricism	1	1	1	1	0.02	0.301	0.01	0.301	5.0
endometrial	1	1	1	1	0.02	0.301	0.01	0.301	5.0
entomologists	1	1	1	1	0.02	0.301	0.01	0.301	5.0
enumerated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
enumeration	1	1	1	1	0.02	0.301	0.01	0.301	5.0
enunciated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
epicurean	1	1	1	1	0.02	0.301	0.01	0.301	5.0
ergonomically	1	1	1	1	0.02	0.301	0.01	0.301	5.0
evangelicals	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Evangelistic	1	1	0	0	0.02	0.301	0.01	0.301	5.0
evaporator	3	1	3	1	0.06	0.6021	0.01	0.301	5.0
exasperation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
excoriated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
excoriation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
exemplifying	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Exfoliation	6	1	1	1	0.12	0.8451	0.01	0.301	5.0
exhibitionists	1	1	1	1	0.02	0.301	0.01	0.301	5.0
expropriation	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
gasification	1	1	1	1	0.02	0.301	0.01	0.301	5.0
geniality	1	1	1	1	0.02	0.301	0.01	0.301	5.0
gratuitously	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hemiplegia	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hemodynamic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hemophiliacs	1	1	1	1	0.02	0.301	0.01	0.301	5.0
heterodoxy	1	1	1	1	0.02	0.301	0.01	0.301	5.0
heterogeneous	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
honoraria	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hyaluronic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hydrogenation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hyperinflation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
hyperkinetic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
iconoclastic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
illusionary	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
immobilizing	1	1	1	1	0.02	0.301	0.01	0.301	5.0
immortalizing	1	1	1	1	0.02	0.301	0.01	0.301	5.0
immunologist	1	1	1	1	0.02	0.301	0.01	0.301	5.0
impressionistic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inaccuracies	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inaccurately	1	1	1	1	0.02	0.301	0.01	0.301	5.0
incomparably	1	1	1	1	0.02	0.301	0.01	0.301	5.0
incompetency	1	1	1	1	0.02	0.301	0.01	0.301	5.0
incongruity	1	1	1	1	0.02	0.301	0.01	0.301	5.0
indecisiveness	1	1	1	1	0.02	0.301	0.01	0.301	5.0
indisputably	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inebriating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
ineffectiveness	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inequalities	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inequitable	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inexcusably	1	1	1	1	0.02	0.301	0.01	0.301	5.0
inflationary	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
inheritable	1	1	1	1	0.02	0.301	0.01	0.301	5.0
innoculation	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
insectivorous	1	1	1	1	0.02	0.301	0.01	0.301	5.0
instrumentalists	1	1	1	1	0.02	0.301	0.01	0.301	5.0
intensifying	1	1	1	1	0.02	0.301	0.01	0.301	5.0
intercellular	1	1	1	1	0.02	0.301	0.01	0.301	5.0
interconnection	1	1	1	1	0.02	0.301	0.01	0.301	5.0
interdependent	1	1	1	1	0.02	0.301	0.01	0.301	5.0
intermediates	1	1	1	1	0.02	0.301	0.01	0.301	5.0
intermingling	1	1	1	1	0.02	0.301	0.01	0.301	5.0
interventionists	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
Intraocular	1	1	0	0	0.02	0.301	0.01	0.301	5.0
invalidation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
irradiation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
isolationists	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Jurisprudential	1	1	0	0	0.02	0.301	0.01	0.301	5.0
keratoconus	1	1	1	1	0.02	0.301	0.01	0.301	5.0
laboriously	1	1	1	1	0.02	0.301	0.01	0.301	5.0
legalization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
libertarians	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Lithuanians	1	1	0	0	0.02	0.301	0.01	0.301	5.0
localization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
marginalizes	1	1	1	1	0.02	0.301	0.01	0.301	5.0
marginalizing	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Matrilineal	1	1	0	0	0.02	0.301	0.01	0.301	5.0
maximization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
mechanization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
megalopolis	1	1	1	1	0.02	0.301	0.01	0.301	5.0
meritocracy	1	1	1	1	0.02	0.301	0.01	0.301	5.0
microcomputers	3	1	3	1	0.06	0.6021	0.01	0.301	5.0
mineralogy	1	1	1	1	0.02	0.301	0.01	0.301	5.0
misallocation	1	1	1	1	0.02	0.301	0.01	0.301	5.0
misapplication	1	1	1	1	0.02	0.301	0.01	0.301	5.0
misidentify	1	1	1	1	0.02	0.301	0.01	0.301	5.0
monasticism	1	1	1	1	0.02	0.301	0.01	0.301	5.0
monetarily	1	1	1	1	0.02	0.301	0.01	0.301	5.0
monopolistic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
morphological	1	1	1	1	0.02	0.301	0.01	0.301	5.0
multilateral	1	1	1	1	0.02	0.301	0.01	0.301	5.0
multiprocessor	1	1	1	1	0.02	0.301	0.01	0.301	5.0
musicality	1	1	1	1	0.02	0.301	0.01	0.301	5.0
musicologist	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Neoplatonic	1	1	0	0	0.02	0.301	0.01	0.301	5.0
nitrocellulose	1	1	1	1	0.02	0.301	0.01	0.301	5.0
nonintervention	1	1	1	1	0.02	0.301	0.01	0.301	5.0
nonpolitical	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
nonresidential	1	1	1	1	0.02	0.301	0.01	0.301	5.0
nonsectarian	3	1	3	1	0.06	0.6021	0.01	0.301	5.0
nontraditional	1	1	1	1	0.02	0.301	0.01	0.301	5.0
officiated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
opportunism	1	1	1	1	0.02	0.301	0.01	0.301	5.0
optimization	1	1	1	1	0.02	0.301	0.01	0.301	5.0
oratorio	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
orientations	1	1	1	1	0.02	0.301	0.01	0.301	5.0
ossification	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Ostentatiously	1	1	0	0	0.02	0.301	0.01	0.301	5.0
Outmaneuvering	1	1	0	0	0.02	0.301	0.01	0.301	5.0
Overambitious	1	1	0	0	0.02	0.301	0.01	0.301	5.0
overdependent	1	1	1	1	0.02	0.301	0.01	0.301	5.0
overemphasized	1	1	1	1	0.02	0.301	0.01	0.301	5.0
overestimates	1	1	1	1	0.02	0.301	0.01	0.301	5.0
overproducing	2	1	2	1	0.04	0.4771	0.01	0.301	5.0
parallelism	1	1	1	1	0.02	0.301	0.01	0.301	5.0
paraplegia	1	1	1	1	0.02	0.301	0.01	0.301	5.0
parsimonious	1	1	1	1	0.02	0.301	0.01	0.301	5.0
pecuniary	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Pennsylvanian	1	1	0	0	0.02	0.301	0.01	0.301	5.0
percutaneous	1	1	1	1	0.02	0.301	0.01	0.301	5.0
perennially	1	1	1	1	0.02	0.301	0.01	0.301	5.0
peripatetic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
personalizes	1	1	1	1	0.02	0.301	0.01	0.301	5.0
petrochemicals	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Philadelphians	1	1	0	0	0.02	0.301	0.01	0.301	5.0
photochemical	1	1	1	1	0.02	0.301	0.01	0.301	5.0
photodynamic	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Photovoltaic	1	1	0	0	0.02	0.301	0.01	0.301	5.0
policyholders	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Polytheism	1	1	0	0	0.02	0.301	0.01	0.301	5.0
portability	1	1	1	1	0.02	0.301	0.01	0.301	5.0
premonitory	1	1	1	1	0.02	0.301	0.01	0.301	5.0
prevarication	1	1	1	1	0.02	0.301	0.01	0.301	5.0
principalities	1	1	1	1	0.02	0.301	0.01	0.301	5.0
problematical	1	1	1	1	0.02	0.301	0.01	0.301	5.0
procrastinated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
procrastinators	1	1	1	1	0.02	0.301	0.01	0.301	5.0
prognosticated	1	1	1	1	0.02	0.301	0.01	0.301	5.0
prognostications	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Protestantism	1	1	0	0	0.02	0.301	0.01	0.301	5.0
Puritanism	1	1	0	0	0.02	0.301	0.01	0.301	5.0
Radiologists	1	1	0	0	0.02	0.301	0.01	0.301	5.0
reapportionment	1	1	1	1	0.02	0.301	0.01	0.301	5.0
reassurances	1	1	1	1	0.02	0.301	0.01	0.301	5.0
reawakening	1	1	1	1	0.02	0.301	0.01	0.301	5.0
recapitalize	1	1	1	1	0.02	0.301	0.01	0.301	5.0
receptivity	1	1	1	1	0.02	0.301	0.01	0.301	5.0
recessionary	1	1	1	1	0.02	0.301	0.01	0.301	5.0
reciprocating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
Reclassifying	1	1	0	0	0.02	0.301	0.01	0.301	5.0
reconstituting	1	1	1	1	0.02	0.301	0.01	0.301	5.0
rectification	1	1	1	1	0.02	0.301	0.01	0.301	5.0
redistributing	1	1	1	1	0.02	0.301	0.01	0.301	5.0
reflexivity	1	1	1	1	0.02	0.301	0.01	0.301	5.0
regenerating	1	1	1	1	0.02	0.301	0.01	0.301	5.0
reinstituted	1	1	1	1	0.02	0.301	0.01	0.301	5.0
