Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern	primary_stress_position	secondary_stress_position
kook	39	30	34	27	0.76	1.6021	0.36	1.4914	1.0	1	1.0	
laude	32	30	28	26	0.63	1.5185	0.36	1.4914	1.0	1	1.0	
longs	50	30	49	29	0.98	1.7076	0.36	1.4914	1.0	1	1.0	
mined	38	30	37	30	0.75	1.5911	0.36	1.4914	1.0	1	1.0	
Nan	106	30	3	3	2.08	2.0294	0.36	1.4914	1.0	1	1.0	
oar	42	30	33	25	0.82	1.6335	0.36	1.4914	1.0	1	1.0	
priced	33	30	32	30	0.65	1.5315	0.36	1.4914	1.0	1	1.0	
proofs	47	30	45	30	0.92	1.6812	0.36	1.4914	1.0	1	1.0	
Rem	78	30	2	2	1.53	1.8976	0.36	1.4914	1.0	1	1.0	
seam	33	30	31	29	0.65	1.5315	0.36	1.4914	1.0	1	1.0	
shroud	52	30	39	24	1.02	1.7243	0.36	1.4914	1.0	1	1.0	
sleet	33	30	29	28	0.65	1.5315	0.36	1.4914	1.0	1	1.0	
Spence	149	30	1	1	2.92	2.1761	0.36	1.4914	1.0	1	1.0	
Starr	107	30	0	0	2.1	2.0334	0.36	1.4914	1.0	1	1.0	
sues	32	30	31	30	0.63	1.5185	0.36	1.4914	1.0	1	1.0	
tier	54	30	43	27	1.06	1.7404	0.36	1.4914	1.0	1	1.0	
tweak	34	30	28	26	0.67	1.5441	0.36	1.4914	1.0	1	1.0	
wreak	30	30	29	29	0.59	1.4914	0.36	1.4914	1.0	1	1.0	
barged	30	29	30	29	0.59	1.4914	0.35	1.4771	1.0	1	1.0	
births	29	29	29	29	0.57	1.4771	0.35	1.4771	1.0	1	1.0	
bragged	30	29	29	28	0.59	1.4914	0.35	1.4771	1.0	1	1.0	
Chinks	41	29	19	17	0.8	1.6232	0.35	1.4771	1.0	1	1.0	
clones	45	29	39	28	0.88	1.6628	0.35	1.4771	1.0	1	1.0	
coot	36	29	36	29	0.71	1.5682	0.35	1.4771	1.0	1	1.0	
corns	43	29	43	29	0.84	1.6435	0.35	1.4771	1.0	1	1.0	
dupe	33	29	33	29	0.65	1.5315	0.35	1.4771	1.0	1	1.0	
fares	32	29	31	28	0.63	1.5185	0.35	1.4771	1.0	1	1.0	
fleece	59	29	43	23	1.16	1.7782	0.35	1.4771	1.0	1	1.0	
Gran	109	29	12	10	2.14	2.0414	0.35	1.4771	1.0	1	1.0	
herds	40	29	37	27	0.78	1.6128	0.35	1.4771	1.0	1	1.0	
hone	37	29	34	29	0.73	1.5798	0.35	1.4771	1.0	1	1.0	
Lurch	43	29	21	18	0.84	1.6435	0.35	1.4771	1.0	1	1.0	
nab	34	29	34	29	0.67	1.5441	0.35	1.4771	1.0	1	1.0	
prod	35	29	33	27	0.69	1.5563	0.35	1.4771	1.0	1	1.0	
rant	34	29	29	26	0.67	1.5441	0.35	1.4771	1.0	1	1.0	
revs	33	29	22	19	0.65	1.5315	0.35	1.4771	1.0	1	1.0	
roughed	29	29	29	29	0.57	1.4771	0.35	1.4771	1.0	1	1.0	
scones	40	29	37	27	0.78	1.6128	0.35	1.4771	1.0	1	1.0	
scrolls	118	29	109	24	2.31	2.0755	0.35	1.4771	1.0	1	1.0	
slouch	32	29	29	26	0.63	1.5185	0.35	1.4771	1.0	1	1.0	
sped	32	29	32	29	0.63	1.5185	0.35	1.4771	1.0	1	1.0	
splashed	32	29	30	27	0.63	1.5185	0.35	1.4771	1.0	1	1.0	
starred	36	29	35	28	0.71	1.5682	0.35	1.4771	1.0	1	1.0	
stools	34	29	34	29	0.67	1.5441	0.35	1.4771	1.0	1	1.0	
Streep	45	29	0	0	0.88	1.6628	0.35	1.4771	1.0	1	1.0	
swabs	43	29	42	28	0.84	1.6435	0.35	1.4771	1.0	1	1.0	
texts	33	29	32	28	0.65	1.5315	0.35	1.4771	1.0	1	1.0	
whisk	29	29	28	28	0.57	1.4771	0.35	1.4771	1.0	1	1.0	
wield	39	29	38	28	0.76	1.6021	0.35	1.4771	1.0	1	1.0	
wiles	52	29	29	27	1.02	1.7243	0.35	1.4771	1.0	1	1.0	
yams	44	29	39	26	0.86	1.6532	0.35	1.4771	1.0	1	1.0	
yous	46	29	44	29	0.9	1.6721	0.35	1.4771	1.0	1	1.0	
youths	36	29	34	28	0.71	1.5682	0.35	1.4771	1.0	1	1.0	
zeal	31	29	31	29	0.61	1.5051	0.35	1.4771	1.0	1	1.0	
aides	32	28	32	28	0.63	1.5185	0.33	1.4624	1.0	1	1.0	
beets	52	28	44	22	1.02	1.7243	0.33	1.4624	1.0	1	1.0	
blooms	35	28	31	24	0.69	1.5563	0.33	1.4624	1.0	1	1.0	
Brahms	39	28	0	0	0.76	1.6021	0.33	1.4624	1.0	1	1.0	
browse	30	28	27	26	0.59	1.4914	0.33	1.4624	1.0	1	1.0	
chews	30	28	28	26	0.59	1.4914	0.33	1.4624	1.0	1	1.0	
Clarke	76	28	0	0	1.49	1.8865	0.33	1.4624	1.0	1	1.0	
clog	41	28	41	28	0.8	1.6232	0.33	1.4624	1.0	1	1.0	
Curt	136	28	7	7	2.67	2.1367	0.33	1.4624	1.0	1	1.0	
deem	30	28	29	28	0.59	1.4914	0.33	1.4624	1.0	1	1.0	
Dink	245	28	22	18	4.8	2.3909	0.33	1.4624	1.0	1	1.0	
Dix	185	28	1	1	3.63	2.2695	0.33	1.4624	1.0	1	1.0	
dost	59	28	42	22	1.16	1.7782	0.33	1.4624	1.0	1	1.0	
dune	51	28	29	18	1.0	1.716	0.33	1.4624	1.0	1	1.0	
dwarves	57	28	34	19	1.12	1.7634	0.33	1.4624	1.0	1	1.0	
fats	48	28	30	13	0.94	1.6902	0.33	1.4624	1.0	1	1.0	
Fern	163	28	22	14	3.2	2.2148	0.33	1.4624	1.0	1	1.0	
Foo	56	28	11	10	1.1	1.7559	0.33	1.4624	1.0	1	1.0	
Gage	128	28	8	5	2.51	2.1106	0.33	1.4624	1.0	1	1.0	
Gill	87	28	4	4	1.71	1.9445	0.33	1.4624	1.0	1	1.0	
glanced	32	28	32	28	0.63	1.5185	0.33	1.4624	1.0	1	1.0	
grossed	28	28	25	25	0.55	1.4624	0.33	1.4624	1.0	1	1.0	
Hanks	65	28	1	1	1.27	1.8195	0.33	1.4624	1.0	1	1.0	
heats	31	28	31	28	0.61	1.5051	0.33	1.4624	1.0	1	1.0	
hoe	47	28	46	27	0.92	1.6812	0.33	1.4624	1.0	1	1.0	
Kat	142	28	1	1	2.78	2.1553	0.33	1.4624	1.0	1	1.0	
kites	36	28	35	27	0.71	1.5682	0.33	1.4624	1.0	1	1.0	
knifed	33	28	31	27	0.65	1.5315	0.33	1.4624	1.0	1	1.0	
lib	31	28	27	24	0.61	1.5051	0.33	1.4624	1.0	1	1.0	
lore	34	28	21	20	0.67	1.5441	0.33	1.4624	1.0	1	1.0	
lows	29	28	26	25	0.57	1.4771	0.33	1.4624	1.0	1	1.0	
lube	35	28	28	24	0.69	1.5563	0.33	1.4624	1.0	1	1.0	
lurks	30	28	30	28	0.59	1.4914	0.33	1.4624	1.0	1	1.0	
mope	34	28	29	26	0.67	1.5441	0.33	1.4624	1.0	1	1.0	
preached	32	28	32	28	0.63	1.5185	0.33	1.4624	1.0	1	1.0	
Reeves	93	28	1	1	1.82	1.9731	0.33	1.4624	1.0	1	1.0	
Shah	43	28	12	5	0.84	1.6435	0.33	1.4624	1.0	1	1.0	
Sie	41	28	12	11	0.8	1.6232	0.33	1.4624	1.0	1	1.0	
sized	32	28	32	28	0.63	1.5185	0.33	1.4624	1.0	1	1.0	
skids	30	28	28	26	0.59	1.4914	0.33	1.4624	1.0	1	1.0	
spry	32	28	30	27	0.63	1.5185	0.33	1.4624	1.0	1	1.0	
stoked	37	28	36	28	0.73	1.5798	0.33	1.4624	1.0	1	1.0	
Strauss	84	28	0	0	1.65	1.9294	0.33	1.4624	1.0	1	1.0	
taunt	32	28	28	26	0.63	1.5185	0.33	1.4624	1.0	1	1.0	
tots	46	28	23	16	0.9	1.6721	0.33	1.4624	1.0	1	1.0	
trailed	28	28	26	26	0.55	1.4624	0.33	1.4624	1.0	1	1.0	
tripe	41	28	37	27	0.8	1.6232	0.33	1.4624	1.0	1	1.0	
Tut	49	28	20	9	0.96	1.699	0.33	1.4624	1.0	1	1.0	
Yee	53	28	1	1	1.04	1.7324	0.33	1.4624	1.0	1	1.0	
zest	35	28	32	27	0.69	1.5563	0.33	1.4624	1.0	1	1.0	
Biff	150	27	8	4	2.94	2.179	0.32	1.4472	1.0	1	1.0	
Britt	48	27	0	0	0.94	1.6902	0.32	1.4472	1.0	1	1.0	
chokes	31	27	26	22	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
Chug	119	27	36	18	2.33	2.0792	0.32	1.4472	1.0	1	1.0	
chums	31	27	29	25	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
clamped	31	27	28	26	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
cleft	30	27	30	27	0.59	1.4914	0.32	1.4472	1.0	1	1.0	
clots	31	27	29	25	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
Cong	51	27	2	2	1.0	1.716	0.32	1.4472	1.0	1	1.0	
Cox	98	27	1	1	1.92	1.9956	0.32	1.4472	1.0	1	1.0	
cranked	27	27	25	25	0.53	1.4472	0.32	1.4472	1.0	1	1.0	
Crick	93	27	32	22	1.82	1.9731	0.32	1.4472	1.0	1	1.0	
cuffed	28	27	27	26	0.55	1.4624	0.32	1.4472	1.0	1	1.0	
Dat	61	27	29	17	1.2	1.7924	0.32	1.4472	1.0	1	1.0	
dips	32	27	30	25	0.63	1.5185	0.32	1.4472	1.0	1	1.0	
ee	192	27	172	20	3.76	2.2856	0.32	1.4472	1.0	1	1.0	
franc	41	27	36	22	0.8	1.6232	0.32	1.4472	1.0	1	1.0	
gripe	40	27	39	27	0.78	1.6128	0.32	1.4472	1.0	1	1.0	
guile	52	27	49	25	1.02	1.7243	0.32	1.4472	1.0	1	1.0	
guise	28	27	28	27	0.55	1.4624	0.32	1.4472	1.0	1	1.0	
gull	56	27	31	19	1.1	1.7559	0.32	1.4472	1.0	1	1.0	
gyp	31	27	23	22	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
hilt	28	27	28	27	0.55	1.4624	0.32	1.4472	1.0	1	1.0	
hinge	29	27	27	27	0.57	1.4771	0.32	1.4472	1.0	1	1.0	
Jun	80	27	2	1	1.57	1.9085	0.32	1.4472	1.0	1	1.0	
Lor	63	27	0	0	1.24	1.8062	0.32	1.4472	1.0	1	1.0	
Luce	97	27	1	1	1.9	1.9912	0.32	1.4472	1.0	1	1.0	
Lupe	82	27	0	0	1.61	1.9191	0.32	1.4472	1.0	1	1.0	
mane	30	27	30	27	0.59	1.4914	0.32	1.4472	1.0	1	1.0	
mea	36	27	21	17	0.71	1.5682	0.32	1.4472	1.0	1	1.0	
moors	57	27	45	18	1.12	1.7634	0.32	1.4472	1.0	1	1.0	
mould	37	27	35	27	0.73	1.5798	0.32	1.4472	1.0	1	1.0	
nudes	36	27	26	22	0.71	1.5682	0.32	1.4472	1.0	1	1.0	
paired	33	27	32	26	0.65	1.5315	0.32	1.4472	1.0	1	1.0	
plums	53	27	46	25	1.04	1.7324	0.32	1.4472	1.0	1	1.0	
plush	28	27	26	25	0.55	1.4624	0.32	1.4472	1.0	1	1.0	
probes	35	27	35	27	0.69	1.5563	0.32	1.4472	1.0	1	1.0	
Qui	47	27	22	19	0.92	1.6812	0.32	1.4472	1.0	1	1.0	
Riff	57	27	25	19	1.12	1.7634	0.32	1.4472	1.0	1	1.0	
Rog	127	27	2	1	2.49	2.1072	0.32	1.4472	1.0	1	1.0	
scalped	39	27	39	27	0.76	1.6021	0.32	1.4472	1.0	1	1.0	
scarves	31	27	28	24	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
shone	30	27	30	27	0.59	1.4914	0.32	1.4472	1.0	1	1.0	
shoves	27	27	24	24	0.53	1.4472	0.32	1.4472	1.0	1	1.0	
spawned	27	27	26	26	0.53	1.4472	0.32	1.4472	1.0	1	1.0	
Sprite	33	27	9	9	0.65	1.5315	0.32	1.4472	1.0	1	1.0	
squirts	35	27	34	26	0.69	1.5563	0.32	1.4472	1.0	1	1.0	
Straits	53	27	18	15	1.04	1.7324	0.32	1.4472	1.0	1	1.0	
stumps	28	27	27	26	0.55	1.4624	0.32	1.4472	1.0	1	1.0	
swayed	29	27	28	26	0.57	1.4771	0.32	1.4472	1.0	1	1.0	
synch	35	27	27	20	0.69	1.5563	0.32	1.4472	1.0	1	1.0	
Tae	48	27	13	12	0.94	1.6902	0.32	1.4472	1.0	1	1.0	
tanned	31	27	28	26	0.61	1.5051	0.32	1.4472	1.0	1	1.0	
Tiff	44	27	15	14	0.86	1.6532	0.32	1.4472	1.0	1	1.0	
verbs	33	27	32	27	0.65	1.5315	0.32	1.4472	1.0	1	1.0	
willed	29	27	28	27	0.57	1.4771	0.32	1.4472	1.0	1	1.0	
winks	28	27	24	24	0.55	1.4624	0.32	1.4472	1.0	1	1.0	
yawns	30	27	22	20	0.59	1.4914	0.32	1.4472	1.0	1	1.0	
Ares	161	26	1	1	3.16	2.2095	0.31	1.4314	1.0	1	1.0	
auld	55	26	42	20	1.08	1.7482	0.31	1.4314	1.0	1	1.0	
bakes	27	26	27	26	0.53	1.4472	0.31	1.4314	1.0	1	1.0	
bask	29	26	25	24	0.57	1.4771	0.31	1.4314	1.0	1	1.0	
